,beta=0.0,beta=0.01,beta=0.02,beta=0.03,beta=0.04,beta=0.05,beta=0.06,beta=0.07,beta=0.08,beta=0.09,beta=0.1,beta=0.11,beta=0.12,beta=0.13,beta=0.14,beta=0.15,beta=0.16,beta=0.17,beta=0.18,beta=0.19,beta=0.2,beta=0.21,beta=0.22,beta=0.23,beta=0.24,beta=0.25,beta=0.26,beta=0.27,beta=0.28,beta=0.29,beta=0.3,beta=0.31,beta=0.32,beta=0.33,beta=0.34,beta=0.35,beta=0.36,beta=0.37,beta=0.38,beta=0.39,beta=0.4,beta=0.41,beta=0.42,beta=0.43,beta=0.44,beta=0.45,beta=0.46,beta=0.47,beta=0.48,beta=0.49,beta=0.5,beta=0.51,beta=0.52,beta=0.53,beta=0.54,beta=0.55,beta=0.56,beta=0.57,beta=0.58,beta=0.59,beta=0.6,beta=0.61,beta=0.62,beta=0.63,beta=0.64,beta=0.65,beta=0.66,beta=0.67,beta=0.68,beta=0.69,beta=0.7,beta=0.71,beta=0.72,beta=0.73,beta=0.74,beta=0.75,beta=0.76,beta=0.77,beta=0.78,beta=0.79,beta=0.8,beta=0.81,beta=0.82,beta=0.83,beta=0.84,beta=0.85,beta=0.86,beta=0.87,beta=0.88,beta=0.89,beta=0.9,beta=0.91,beta=0.92,beta=0.93,beta=0.94,beta=0.95,beta=0.96,beta=0.97,beta=0.98,beta=0.99,beta=1.0
369,4.501546687380981,7.093651377896409,7.686479439897288,7.959814330071808,8.121861069403366,8.231548925134632,8.302186550895755,8.361967987220744,8.399021507282502,8.416373274655667,8.452725514042706,8.452103840073542,8.474384189084535,8.471063079239753,8.484823037285967,8.470814503424377,8.480744746686742,8.474214993540219,8.474204436447748,8.49913025251876,8.460927407301265,8.459509929249071,8.455053683087149,8.415119937230315,8.433353852230713,8.4025009530529,8.414963556610095,8.414566239220486,8.419671711111313,8.401682769060189,8.40861537876824,8.385810761503564,8.359923406393502,8.385743464105477,8.371844959268834,8.344684870023944,8.350744750046141,8.302278229537425,8.304727054864209,8.285553050912277,8.276569475035858,8.29621810398283,8.242664028666695,8.242755361777,8.266800846325058,8.228435651411479,8.187516522822888,8.211875558629453,8.224213531416696,8.171856499063871,8.188419813611997,8.153141584710369,8.090220949191176,8.131935811260654,8.150729874870102,8.093584238788436,8.095752005866297,8.07648811186777,8.111027292457612,8.053828045556816,8.032511905030393,8.02070574906666,8.022711867457584,7.99578522776999,8.049943522896507,8.019153270682393,8.010140143233095,7.959357795571484,7.898038027304601,7.9660326381361815,7.969512943290418,7.879675204538692,7.833318258492381,7.8140506831289755,7.892017757234976,7.84155430297254,7.876898624963354,7.840639453485182,7.861482712516587,7.8479693800776404,7.875954183664024,7.846479010628287,7.812711207697056,7.811232790930097,7.788756162962006,7.799831299178983,7.775691833881596,7.73181530874526,7.769561471046223,7.7085447784048196,7.750521934142101,7.735930269125139,7.682491470797659,7.621807239886166,7.7336907804617425,7.664461546167957,7.72261006702129,7.685222297229112,7.600263380026488,7.654227745255461,7.625696244711214
370,4.501723985160235,7.09605864379813,7.68845108679579,7.9614704941161545,8.123528876126668,8.232949414066194,8.30366982676995,8.36317252140881,8.400227226767827,8.417488970020173,8.453855899410689,8.453010957797135,8.475302813387628,8.471829816068801,8.485795747080713,8.471785186318504,8.481652471906006,8.474824825009682,8.474879547934753,8.499912500320203,8.461704861734702,8.460280985882454,8.456010612962446,8.415964564574146,8.434226674230665,8.403359682008176,8.415734845548188,8.415292562638518,8.42042089813459,8.402333583406639,8.409442455257844,8.386570280858113,8.360773837650958,8.386590050381123,8.372546967071555,8.345370682485694,8.351679115833218,8.303132221889767,8.3054617846332,8.286309276551478,8.277445092426177,8.296835790898621,8.243455119659531,8.243586731441559,8.267591644029388,8.229150859778885,8.188149009642247,8.212603622607661,8.225166406241224,8.172798480775809,8.189226058033768,8.153841165540404,8.091122416302062,8.132694166943999,8.151472815910092,8.094240729590718,8.096577549576862,8.077299666957511,8.11173675520314,8.054689449999655,8.033274499006064,8.021402497814453,8.02350391311894,7.996399147943174,8.050494716381422,8.019867687841304,8.011088041555995,7.960134954994287,7.898732578083439,7.966748991128725,7.970297714256217,7.880676125022576,7.834044368963042,7.814845699961799,7.892754866916136,7.842481380674212,7.877761812507792,7.841471878448786,7.862418081650501,7.848726571380323,7.876696075831122,7.847175472981869,7.81337280894551,7.811963962657988,7.789613670052638,7.800678622821991,7.776663444805068,7.732612072541898,7.7704678036363,7.709497274540462,7.751306253655381,7.736694588470667,7.683288687865545,7.622591893992797,7.734385516922361,7.665043696264886,7.723073401115879,7.686124262666953,7.601010960517315,7.654979642778064,7.626556549641756
371,4.501879531429937,7.098891629162484,7.690740444067482,7.963297181533277,8.125287843401662,8.234560317935639,8.304791590490835,8.364240725502665,8.401373226722356,8.418528952572483,8.455073754423823,8.453907659217016,8.476334672534435,8.47271236832048,8.486911269526285,8.472687519258121,8.482646354887985,8.47584155431583,8.475802944111745,8.500671055301295,8.462699168489433,8.461138167591262,8.456671200985825,8.416886143600971,8.434963521984164,8.40423449176881,8.416648593510622,8.416109200403257,8.42129832919843,8.403324347477149,8.410177215689473,8.387352239142439,8.361513345437821,8.387445311753236,8.37352029941017,8.346139247779435,8.352426984288087,8.304022567931721,8.306371383615193,8.286840223006834,8.278245582471325,8.297610483739154,8.244286702839865,8.244402464459883,8.268309955794804,8.229994562241172,8.188881647473993,8.213437312286977,8.22603976248886,8.173774266181024,8.190026797754165,8.154652430133158,8.091964279704776,8.133580134321095,8.152212271341263,8.095091785468366,8.097534988023293,8.078081794661012,8.112373553119385,8.05565226270655,8.034118241919382,8.022244977859264,8.024239414215955,7.997061866542711,8.051421470874342,8.020781423690716,8.011795052596831,7.960880603961098,7.899551224996088,7.96778275657818,7.971000510106129,7.881576595936348,7.834974786533094,7.815448817424388,7.893556305629178,7.843193142634111,7.878639901584395,7.842271270448554,7.863302237332777,7.849339833237813,7.877492437407712,7.847921516366616,7.814243994308992,7.812598669660715,7.790323516912357,7.801417121711425,7.777412324790727,7.733634255300618,7.771223707727829,7.710484961802942,7.752167522591857,7.7374348184782145,7.684054241158065,7.623395577035746,7.735310273216877,7.665770304041895,7.7238817462534755,7.686858531660787,7.601753755553234,7.655985516810162,7.627346823455698
372,4.502047003797304,7.101436382213055,7.692878812656095,7.964876170955138,8.126798400105562,8.236194169546627,8.306051929016993,8.365432680261524,8.402587654458893,8.419475730315039,8.456124053950546,8.455053007324723,8.477382286395407,8.473743567285691,8.487698774836458,8.473734667521816,8.483295099053693,8.476609186963362,8.476675054881712,8.501645666719059,8.463706744783646,8.461909934874498,8.457519851632455,8.41766274327726,8.43589173620131,8.405169701280073,8.417499551110032,8.416754301303948,8.422098589107552,8.404246860304221,8.410985940812187,8.387962240809284,8.362269924993171,8.388175836118302,8.374337477501241,8.347044516568447,8.353308050176727,8.304776109875359,8.307006756411685,8.287678504454936,8.278995194711177,8.29851830264209,8.244946128471542,8.245270734396755,8.269056043755203,8.23075965720609,8.189657920293197,8.214249330248165,8.226727453133757,8.174638430017882,8.19075852771898,8.155426474790872,8.092862094899594,8.134381773649828,8.152956920218216,8.09580159354362,8.098218921159491,8.078797581154632,8.112956236816572,8.056571461910512,8.034959366233409,8.023001076985313,8.024965555509697,7.9978671917728,8.052141621576283,8.02167319310388,8.012397850871631,7.961775630521508,7.900411017203215,7.968474356254259,7.971869321517087,7.882596289948927,7.835765606611377,7.816265065846239,7.894450251463285,7.8439990890570535,7.879486089426205,7.843256111477141,7.864156069609948,7.8501237940895265,7.878267898911649,7.848564976141741,7.81503948877922,7.813387071413892,7.791215836178896,7.802308294426006,7.77820637444086,7.7343760670557415,7.7720081421085885,7.711433729181706,7.753049698258272,7.738053798083403,7.684853875848798,7.624143779557898,7.73614020482599,7.666579520894154,7.7244923097828435,7.687589626621114,7.602487568086012,7.656771942456748,7.62829766448343
373,4.502081935367281,7.104267167337186,7.694924950433191,7.966637786070957,8.128589501108964,8.237473133992893,8.307421606628688,8.366731957928073,8.403641824582577,8.420622199401627,8.457159551275897,8.456108624551378,8.478274778304332,8.474403443144299,8.488492945303685,8.474588653591152,8.484122556470986,8.477398727048248,8.47754078074566,8.502498601267554,8.464811506071754,8.46279089554168,8.4584459468827,8.41836473888445,8.43681014684973,8.406076429595407,8.418333479704202,8.417450821460262,8.422879778373312,8.40513716894744,8.411988738587262,8.388746609103901,8.363049367531364,8.388768327450839,8.375106756553071,8.347752984100548,8.354140101546218,8.305510248694196,8.308031002504126,8.288461498664871,8.27978112385927,8.299335941316299,8.245751972928671,8.245919120360142,8.269933268743983,8.23147294913329,8.190340944063644,8.214998204905847,8.227589284532629,8.175515025732613,8.191632814751424,8.156208819439962,8.093835642476584,8.13511978265303,8.153663151801334,8.096461044802998,8.099008820783821,8.079777251973622,8.113651747819445,8.057425859398034,8.03559941208835,8.0238908700985,8.025766746841935,7.998615093347951,8.052946644409342,8.022598569183147,8.013033480951034,7.962607726526256,7.9010877205546635,7.969173726978866,7.972754797453079,7.883441453538789,7.836443383926519,7.817098870442619,7.8950809537137685,7.844846938670556,7.880181834327087,7.844104428427793,7.86502681868676,7.850926014534841,7.879069583343965,7.8493695034666855,7.815705622151386,7.814188730839291,7.791986271338988,7.803220092388363,7.77908717618462,7.735221764328925,7.772947970212288,7.712332100875809,7.753878332118226,7.738926249630539,7.68561132609826,7.62511757535184,7.736802736858449,7.667208460319672,7.725254116718133,7.688242426751461,7.603187200881546,7.657621810952622,7.6291862049003365
374,4.502083280209761,7.107043041428775,7.697167133629939,7.968409944341069,8.13015112292404,8.23891417411128,8.308705902614191,8.36801986390842,8.404721106282217,8.421684501215484,8.45813213869578,8.457168856547149,8.47922930251817,8.475614263460502,8.489487039448726,8.475391792791937,8.484968317044771,8.478257873232872,8.478253218070302,8.503319033988696,8.465788416222697,8.463547949586031,8.459238311968587,8.419188330287573,8.437551722383162,8.406776926961207,8.41932939677151,8.418139012555159,8.423829940126515,8.4059059840198,8.412919521483365,8.38944240871044,8.36404299795986,8.38962719157914,8.375689258697932,8.348430162716248,8.354968811859639,8.306398048664265,8.3086427784011,8.28921769654937,8.280534112098445,8.300037692624116,8.246626985188037,8.246793752286504,8.270582800210548,8.232310535589429,8.1911907056642,8.215662024431758,8.228478473400244,8.176261498251055,8.192407233480564,8.156978842311156,8.094761865670758,8.135721437896066,8.15428482237026,8.097239519863235,8.099807555307608,8.080576335632719,8.114441137024176,8.058396316496733,8.03641222199213,8.024714157467129,8.026707302413202,7.999359644136147,8.053836711280198,8.023382549002745,8.013808101014716,7.963498642395688,7.901840983313102,7.970154922428304,7.973493803926319,7.884413244235556,7.8372128920933575,7.81796979393767,7.895801739970619,7.845653438059697,7.880986903858223,7.845080195870846,7.866017584338688,7.851652259050446,7.879791221156489,7.850088070547024,7.8165596088956315,7.814930169287554,7.792807584176565,7.804014560583143,7.7799817004809855,7.736177310895401,7.773657034822643,7.713113933943199,7.754656109900088,7.739680208782475,7.686425465908106,7.626046136143486,7.737495095483425,7.667925826515396,7.726002464035743,7.689111780363876,7.60399597979444,7.6585016161454575,7.629962924615718
375,4.5025144116272395,7.109604306519486,7.6992136047018,7.970172358549742,8.131795921822688,8.240048992061523,8.309840703742793,8.36926409264353,8.406035682304402,8.422755598693541,8.459187574669807,8.458090527513273,8.480248889059997,8.476471558470676,8.490403515085726,8.476285002821305,8.4860339914233,8.47903551268991,8.47910608495759,8.504228389759609,8.466668082827992,8.464362464866902,8.45991215495135,8.420047969094302,8.438460037286944,8.407587302885373,8.420142607915581,8.418982559349994,8.424557731187,8.406603603627765,8.413690006614578,8.390182094234282,8.364709594772156,8.390380596651164,8.376368718309518,8.349296642596432,8.35572291899972,8.307095755835226,8.309296883592244,8.289931268755865,8.281462681854336,8.30067578912677,8.247387401262992,8.24764039262116,8.271210822714492,8.233011025167707,8.19193514039818,8.216378925030002,8.229311806213206,8.176982461669722,8.193189440877898,8.157826989898194,8.095558777361227,8.13644950175914,8.155026879274685,8.097897934067088,8.1004520599708,8.081331347005515,8.115243929976097,8.059271263849617,8.037429924845789,8.025407315184825,8.02762685368865,8.00010035562699,8.05470645822151,8.024208200643642,8.014539428267684,7.964199027226835,7.902653159532881,7.9707876521409915,7.974255780914452,7.88534915936502,7.838103740994139,7.81860351746264,7.896636480844061,7.846366197522621,7.881851424472847,7.8459274193813355,7.866809026951212,7.852385708226871,7.880589858153431,7.850803382454035,7.817320095664638,7.8158047352256705,7.793750285459279,7.804820544019714,7.780845256912919,7.7371337453411,7.774474712657995,7.714082639355197,7.755496139158909,7.740314570071113,7.687292387340657,7.626944307680709,7.738154988386935,7.668828707056605,7.726787452400385,7.68998395668027,7.604856961320244,7.659239317169145,7.630763742179914
376,4.502886811042414,7.1121472369506415,7.700983367188721,7.9720142130999685,8.13352175982494,8.241503951978942,8.310982353594124,8.370313925889498,8.407100173011473,8.424032061844335,8.460058388639958,8.459037670304403,8.481192433220908,8.477530677476786,8.491140938897212,8.477353449921253,8.486902778076447,8.47979379151065,8.479940744071294,8.505148946184027,8.467521978105365,8.465169576348007,8.460661337325968,8.42088647732311,8.439214207349305,8.408466148993012,8.420839477362565,8.419778720593126,8.425489911544364,8.407425641873145,8.414309942224818,8.390993396503118,8.365513035850336,8.39107337627101,8.37709680031357,8.350065339838327,8.35637730543639,8.307688925228838,8.310068361970778,8.290601875725391,8.282264747223355,8.30128149176424,8.248115792936725,8.248470850952621,8.272028503996676,8.233748149376076,8.192820117147075,8.217049243545617,8.230046699071586,8.177792212993534,8.193906322671491,8.158568742539792,8.096287019785985,8.137332006782861,8.155666823963275,8.098701384380057,8.101305301132719,8.081921275518686,8.115948088984736,8.06023607939617,8.038451799821967,8.026164006833556,8.028538433375779,8.000649534314558,8.055637041746525,8.024930925354129,8.015166459017394,7.964892771618778,7.903437162330149,7.971526968314444,7.975013188225449,7.886309377536494,7.83891682132756,7.819297755787494,7.897470168651017,7.847190426945322,7.882638795035783,7.846894293497855,7.867418986378676,7.8530845689091935,7.881296661379954,7.851535033019136,7.818007410029458,7.816446559715019,7.7945293095907235,7.805682596919425,7.781771798050231,7.737856147688704,7.775298258602555,7.714837907911897,7.7562378069741404,7.7408796144282945,7.688276503967332,7.627622953857898,7.7389887187868265,7.669648630454089,7.727551778246662,7.690736005410536,7.605639485126608,7.659882625630889,7.631604009299048
377,4.5031161904676535,7.114364006713683,7.7032222707131695,7.973710423741641,8.135032072024762,8.24288048403319,8.312361916879913,8.371460540652418,8.408346793752703,8.425042267062565,8.461043643828354,8.46018127883887,8.482336108317394,8.478494157620268,8.492181795743045,8.478266478682116,8.487762064861814,8.480546319015573,8.48092790221128,8.506037078994563,8.468449408221169,8.466082027707827,8.461444135245591,8.421731968369079,8.440071262887809,8.409449042149774,8.421661560644177,8.42052578850745,8.426109741848176,8.408278319380731,8.415121366851997,8.391738976142891,8.366449849019451,8.39176880139536,8.377663113367591,8.350748415922071,8.357082235199604,8.308444172895165,8.310759545718359,8.29129330329316,8.283172428130147,8.302161091796785,8.249022241795737,8.249248554386007,8.272689255128117,8.234628013786311,8.193502097574987,8.21780347845513,8.230735659002905,8.178622373057873,8.194565121637261,8.159279201385948,8.097090995924654,8.138117381512394,8.156469067477351,8.099443840425351,8.102056717952244,8.082747937701953,8.116616623676368,8.061020619530716,8.039425204544372,8.027089860288482,8.02925792629835,8.001262699354097,8.056461871609434,8.025923438000595,8.015965811460235,7.965469969743504,7.904151949650305,7.972383352683268,7.975691153277318,7.887129783909918,7.8398697984061245,7.820226714212342,7.898155359702365,7.8479148300969594,7.883496037456843,7.847603778765966,7.86823275257664,7.853962814297992,7.881997695112906,7.852385630146001,7.81892078615956,7.817188209024921,7.795187486073253,7.806615384126321,7.782760000684376,7.738662812091372,7.776243834625728,7.7156685565354,7.756893792484103,7.741499670869563,7.689179786643087,7.628491927840661,7.73954009042978,7.670436216908484,7.728278871112455,7.691452184874635,7.606511563741288,7.6607090999501315,7.632426932311744
378,4.5033923280659565,7.116824829660438,7.70488410556957,7.975387108915568,8.136410804786475,8.244024838245707,8.313749768135535,8.372659080226791,8.409314379898639,8.425932118941011,8.462126049719975,8.461206962826495,8.483454152831992,8.479527153373425,8.493224113563905,8.479138617166495,8.48858334293994,8.481474789849164,8.481761462850615,8.506561864908338,8.469366909179662,8.466938125281258,8.46229405182958,8.422507258802655,8.44084659453322,8.410285102848844,8.422537564941846,8.421309924744975,8.426798669916929,8.40922918121448,8.416019486307762,8.392514548620163,8.367438689151474,8.392628855442656,8.378377365703235,8.351588714443889,8.357802136659346,8.309054083596342,8.311489537269747,8.292073121777822,8.283942948392122,8.302931984518443,8.249847743859549,8.25007333948092,8.273497988423728,8.235381115951023,8.19425328739087,8.21858563877489,8.23138158760634,8.179537149640822,8.19538598193224,8.160004312584832,8.0978388130589,8.138920442094868,8.157104869703392,8.100175625045326,8.103023142658682,8.083484446924505,8.117358800845544,8.061816223271169,8.040279210162081,8.028011323479596,8.030178412568533,8.002021408297608,8.057282450791952,8.02672578598928,8.016684167130444,7.966229038569999,7.904941756710217,7.973185683830783,7.976421962106199,7.887843815234356,7.840601706952732,7.821098967771244,7.898741217850637,7.848587419874196,7.884240268109086,7.848365085644403,7.8689061396699564,7.854808865737502,7.882798716436967,7.853234773404193,7.819672778584541,7.817818487590041,7.795972462797071,7.807503201340218,7.783584916677527,7.739360337565774,7.7770397120878885,7.7166997024463235,7.757843344995186,7.742188819991885,7.690105205296164,7.629163951111873,7.740342096793478,7.671323551638307,7.7289520190694745,7.692260841070835,7.6073628700287355,7.661462127115623,7.6332630953767655
379,4.503650496030048,7.11931021107434,7.7071358841081885,7.977284287768211,8.138227796017738,8.24555039043854,8.315037528227275,8.373768385992847,8.410572694910401,8.426843675027758,8.463218896302454,8.462297546756707,8.484383668174576,8.48032879981999,8.494338105378095,8.480026078210848,8.48953630910409,8.482403305771358,8.482629468236079,8.50746839369396,8.470281110747253,8.467898108313655,8.463013433685068,8.423416057147726,8.441621700054377,8.411128484351982,8.423489550138212,8.422109837736375,8.427639027089668,8.409808138994928,8.416957102383114,8.393319442714377,8.36827453360321,8.39333526168027,8.379087177613673,8.352350294387053,8.358613016135148,8.309690823713263,8.31205829701055,8.292815573381581,8.284978651021309,8.303655757211178,8.250770509877448,8.250807109329608,8.274226220178832,8.236133175594125,8.195042844232194,8.219371937883677,8.232136561088565,8.180367946013675,8.196230097063959,8.16081224851702,8.098596707783082,8.139679490101676,8.1580655814343,8.100893326977694,8.103811539805001,8.084178316061848,8.118189486210593,8.062536358287758,8.041018531625225,8.028658307507667,8.030939674526785,8.00261435398916,8.058081505084246,8.027448213765458,8.017433602492796,7.966959098118764,7.905632669481313,7.973973365252688,7.977125337857718,7.888696611932131,7.8413056562712775,7.821851874665699,7.8994841749621205,7.849261118912859,7.884989568039336,7.8491222713277695,7.8696140008914135,7.855487554550988,7.883624370065971,7.854175834430335,7.8203475775851246,7.8185489318949895,7.796761876582301,7.808350060974832,7.784302723696039,7.740066866471373,7.7778170623344485,7.717454836095114,7.758719279720794,7.742779792284685,7.69099687842777,7.629892969429459,7.741098826827531,7.672083107872612,7.729794523961361,7.6929574832976275,7.608304348233368,7.662342483924362,7.634192323860042
380,4.503506595050442,7.121757768888362,7.709197287422774,7.978784719643278,8.13954647742116,8.246849624185606,8.316388709132557,8.375051429491032,8.41174743712654,8.42780515177712,8.464034620249548,8.463232764768474,8.485358874981896,8.481148090834616,8.495130194851921,8.480883872731239,8.490311509715923,8.48335490132208,8.483473149535408,8.508193594365462,8.470918351070495,8.46862842347817,8.46378662198787,8.424217039330838,8.442445795576447,8.412024996236394,8.424374767736213,8.42283296536771,8.428405753075861,8.410645361152671,8.417728192250872,8.394138823937135,8.369084181618454,8.39396752839096,8.379988739412934,8.353042541035604,8.359370290601246,8.310462738229374,8.31263919139764,8.29364625388505,8.28579215597053,8.304424481006993,8.25149418180143,8.25157245170157,8.274901587166982,8.236985161884846,8.19581495818975,8.220041185953361,8.232796644510632,8.181163313441509,8.196978315064532,8.161601386850954,8.099475923871946,8.14037739078146,8.158607234754944,8.101532726495662,8.104691193518743,8.084906227877484,8.118918820863216,8.063498462698773,8.041696512988992,8.02942982776902,8.031816819059141,8.003336950247391,8.058760610229719,8.028359203315022,8.018062476968712,7.9677660233362815,7.9064539544986046,7.974683923375132,7.977760514393117,7.889633608270932,7.842031802269649,7.822624042690547,7.900262290934173,7.849893518443892,7.885755279735431,7.850040232399101,7.870529153345594,7.856358940291299,7.884360889614382,7.8550288718246435,7.8211839232019615,7.819294297622182,7.797668961188215,7.8092409118324335,7.785119710822575,7.740898133411458,7.778523480872924,7.7182187217242975,7.759574011477998,7.743438088143257,7.691670520969784,7.630650359222154,7.74190408766159,7.672941943548164,7.730668016510126,7.693693084237205,7.609133545148976,7.663212980490537,7.634956979003312
381,4.503486145033333,7.124209465972282,7.711313860281004,7.9806819809290905,8.140790439937255,8.248132805482188,8.317804343625804,8.376285872613202,8.412711629775778,8.429025973250617,8.465040830322868,8.464213751069696,8.486284989923012,8.48214453957323,8.4958683532947,8.481631805065286,8.491340710587986,8.48422366051584,8.484344168218154,8.509031581438403,8.471834034972028,8.469566187666953,8.464726026833256,8.424975586376442,8.443294133681604,8.412941644641514,8.425177643026245,8.423685879131675,8.429235882453233,8.411561692901971,8.418610846022581,8.394783486296559,8.369984383926798,8.394652614353975,8.380700559064916,8.353920630544005,8.360043449240768,8.31117811137279,8.3134086036665,8.29436021013267,8.286675073634193,8.305386311548451,8.252150340977103,8.25223064883505,8.275431132245634,8.237572571359133,8.19671396379347,8.22067329483311,8.233693035880217,8.181910731093101,8.197719832249367,8.16228070705219,8.10030173244486,8.141103394024114,8.159190330559884,8.102244603399635,8.10549039036441,8.085577156136123,8.119636516296012,8.064335136022518,8.042395515873043,8.03011472135337,8.032537969847848,8.003955992217058,8.059515230170042,8.029050554604536,8.018942640451128,7.968653885987349,7.907055657795601,7.975561799675948,7.978399221936311,7.8904902784516215,7.842933093513183,7.8233575807300815,7.901014680359184,7.850643637815218,7.886564609219804,7.850791816555954,7.8710562972322125,7.856968629685688,7.885171297945244,7.855802118069328,7.821917840442022,7.820056722147667,7.798496547703562,7.8100667301443245,7.785895077507367,7.741727810872047,7.779341441653416,7.718896549446268,7.7604333742174925,7.744173608937699,7.692371734775164,7.631272323307329,7.742615398301184,7.6736963530562665,7.731421773622324,7.694397575130674,7.610078439148866,7.663739431893439,7.635735136361382
382,4.503729563188689,7.126781094566012,7.7133114359086825,7.982374626166669,8.142301468037324,8.2495657905951,8.3186856647096,8.377717951697905,8.413876367572408,8.430153609563632,8.466145103182015,8.465228278676065,8.487050912357022,8.483258074733344,8.49690179233191,8.482515894000056,8.492198237178298,8.484947602369537,8.485159347186764,8.509881080327766,8.472653796176457,8.470429000458168,8.46552040358791,8.425722448374344,8.444037126244949,8.413664001532826,8.425875007219904,8.424447985131405,8.430139427441027,8.412371416973858,8.419347393869986,8.395562000009287,8.370727100222823,8.395410196675273,8.381423158050135,8.354752824733795,8.360818609592565,8.31176438001202,8.314027666354479,8.295144668758784,8.287384945005686,8.306286174864109,8.252897271920519,8.252954917780691,8.276217796694999,8.238387635662438,8.197428134346948,8.221220062469357,8.23437505765489,8.182692440288585,8.198564137895051,8.163153105154056,8.101140502088795,8.14168298382295,8.15988808615493,8.102951196369126,8.10645434124469,8.086079632762399,8.120500554017967,8.065058214003015,8.043170253986078,8.030804791206517,8.033293372767615,8.004586398350147,8.060269335663103,8.029868635505228,8.01962706576681,7.969431776905248,7.907958747045421,7.976212394628509,7.97918968866669,7.891225387117413,7.843592700048461,7.8240292499210495,7.901805044470723,7.851557276173529,7.887212269205156,7.851670664508591,7.871869818202151,7.857531723186248,7.8859633474881345,7.8565955572694515,7.8226261531361985,7.82063513597207,7.799180445984604,7.81079261699974,7.786829376610115,7.7426462827004805,7.780182568234062,7.7196438116524915,7.761256735910608,7.74481985190009,7.692973461097522,7.632104659206724,7.743544961722267,7.674412198061063,7.732106984674805,7.695089244721325,7.610900871822403,7.664519497320313,7.636446858884262
383,4.503746865852854,7.129223516677757,7.71551361347873,7.9840895955018425,8.143970095234316,8.25104037891448,8.320142714177319,8.378798218131719,8.415027868236283,8.43116645585085,8.467015987849967,8.466167524318083,8.488036516143648,8.48422730145754,8.497787583525882,8.483323105339787,8.49310949572156,8.485792637743522,8.485873521911929,8.510704562552258,8.473719074974008,8.471120857737011,8.466356442658531,8.426491017259517,8.444938628764346,8.414479646060098,8.426780374754678,8.425313208488786,8.430920899309022,8.413158807833403,8.42012084874598,8.396325749171822,8.37148300870342,8.39621916169618,8.382107820844825,8.355331315193686,8.361550074084152,8.312586110680344,8.31479241145442,8.295853956175756,8.288176873593006,8.307113453580717,8.253685023052194,8.25378904619239,8.277008675216868,8.239110919545393,8.198342927420647,8.221890398474816,8.23517380475743,8.18356199761499,8.199439802337858,8.163869069192485,8.101781499213585,8.142464274655767,8.160542232745037,8.103790296809764,8.107272828763797,8.086972833827632,8.121267415445965,8.065714190331102,8.044025212195994,8.03155757395267,8.033860188376496,8.00517745650953,8.061102291396105,8.030613396256491,8.020316758578376,7.97019159106854,7.90850763823015,7.976922803129947,7.97986295431677,7.892056666217586,7.844395593899841,7.8249665615515465,7.902417809174303,7.852312478059043,7.887893495626834,7.852549510631209,7.8726901730650924,7.85823251129959,7.88680803950479,7.857525745446289,7.823528476550514,7.821364826359305,7.799862185245334,7.811678632288451,7.787627391024403,7.743352653616215,7.780990760772334,7.720454284852413,7.761921233477594,7.745723504116951,7.693744636987006,7.63295151484695,7.744228812084622,7.675164188185431,7.732892321600949,7.695849510784301,7.611665609636443,7.665297942704931,7.637315608651589
384,4.503539115647262,7.131346142674695,7.717414965104284,7.986024363661756,8.145435113115354,8.25225960867821,8.321353436445914,8.379721499188276,8.415871839695038,8.432341032460425,8.468126430671857,8.46729228155208,8.488900629645078,8.485434074751392,8.498688860978016,8.484017061207242,8.493728259258797,8.48658152178458,8.486573254155687,8.511469373077214,8.474471377696203,8.471889143298965,8.467198496968761,8.427417295070185,8.445729653561292,8.415272951488541,8.427779342679097,8.42615098769376,8.431779628986716,8.413981723904092,8.420989558500034,8.39719238152204,8.372284504900897,8.397017726469242,8.382717442105845,8.35600947765522,8.362409333025894,8.313294535859054,8.315606233455192,8.296588734541219,8.288941092393769,8.307915813797356,8.254517369582256,8.254522893413688,8.277724437770253,8.239920241091701,8.198895896422052,8.222419764711098,8.235922359525588,8.184467055165571,8.200353938656209,8.164655840465638,8.102410152998152,8.143285681601396,8.1611532598545,8.104485129168932,8.107933015321493,8.087688487396619,8.121951400403736,8.066435971249703,8.04482618855464,8.032424498921642,8.034589335375697,8.005898043380574,8.061909409213223,8.03132200222891,8.02101108911019,7.970998482207454,7.909313453199497,7.9775372566527505,7.980494407473363,7.892858492418034,7.845137505087366,7.825791628189194,7.903188665823882,7.853222786935687,7.888778767169383,7.853363887646571,7.873475267457145,7.858981847703665,7.887477761716784,7.858383517302655,7.8244878432101315,7.822155669084406,7.8006620817847425,7.812703773088689,7.788421967663732,7.743915554760761,7.78173338699142,7.721263998858579,7.76269747390217,7.746345943567607,7.694665041019664,7.633726889988549,7.744903383858436,7.675929984081399,7.733648951751808,7.696772230004564,7.612414262632624,7.666005891042079,7.638215984762832
